key,expected,actual,ok,source
table_21[DiffDock (gnina-opt) -> EquiBind (gnina-opt)].k10.p_holm,5.256e-14,5.256e-14,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[DiffDock (gnina-opt) -> EquiBind (gnina-opt)].k15.base,59.4,59.4,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[DiffDock (gnina-opt) -> EquiBind (gnina-opt)].k15.comp,28.4,28.4,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[DiffDock (gnina-opt) -> EquiBind (gnina-opt)].k15.base_wins,112,112,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[DiffDock (gnina-opt) -> EquiBind (gnina-opt)].k15.comp_wins,18,18,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[DiffDock (gnina-opt) -> EquiBind (gnina-opt)].k15.p_holm,2.572e-15,1.16e-16,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k1.base,49.8,49.8,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k1.comp,19.5,19.5,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k1.base_wins,111,111,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k1.comp_wins,19,19,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k1.p_holm,6.388e-16,6.388e-16,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k5.base,67.3,67.3,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k5.comp,26.1,26.1,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k5.base_wins,141,141,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k5.comp_wins,16,16,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k5.p_holm,9.847e-22,5.096e-25,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k10.base,70.0,70.0,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k10.comp,28.4,28.4,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k10.base_wins,141,141,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k10.comp_wins,15,15,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k10.p_holm,1.296e-22,1.104e-25,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k15.base,71.3,71.3,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k15.comp,28.4,28.4,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k15.base_wins,144,144,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k15.comp_wins,14,14,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k15.p_holm,4.827e-24,3.71e-27,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_22[AutoDock Vina + gnina].k1,"[0.7, 0.2, 2.4]","[0.7, np.float64(0.2), np.float64(2.4)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[AutoDock Vina + gnina].k5,"[1.3, 0.5, 3.3]","[1.3, np.float64(0.5), np.float64(3.3)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[AutoDock Vina + gnina].k10,"[1.0, 0.3, 2.9]","[1.0, np.float64(0.3), np.float64(2.9)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[AutoDock Vina + gnina].k15,"[1.0, 0.3, 2.9]","[1.0, np.float64(0.3), np.float64(2.9)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[DiffDock (raw)].k1,"[21.5, 17.2, 26.4]","[21.5, np.float64(17.2), np.float64(26.4)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[DiffDock (raw)].k5,"[19.8, 15.7, 24.7]","[19.8, np.float64(15.7), np.float64(24.7)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[DiffDock (raw)].k10,"[19.5, 15.4, 24.3]","[19.5, np.float64(15.4), np.float64(24.3)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[DiffDock (raw)].k15,"[18.8, 14.8, 23.6]","[18.8, np.float64(14.8), np.float64(23.6)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[DiffDock (gnina-opt)].k1,"[1.3, 0.5, 3.3]","[1.3, np.float64(0.5), np.float64(3.3)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[DiffDock (gnina-opt)].k5,"[1.0, 0.3, 2.9]","[1.0, np.float64(0.3), np.float64(2.9)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[DiffDock (gnina-opt)].k10,"[1.0, 0.3, 2.9]","[1.0, np.float64(0.3), np.float64(2.9)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[DiffDock (gnina-opt)].k15,"[1.0, 0.3, 2.9]","[1.0, np.float64(0.3), np.float64(2.9)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[EquiBind (raw)].k1,"[0.7, 0.2, 2.4]","[0.7, np.float64(0.2), np.float64(2.4)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[EquiBind (raw)].k5,"[2.3, 1.1, 4.7]","[2.3, np.float64(1.1), np.float64(4.7)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[EquiBind (raw)].k10,"[3.3, 1.8, 6.0]","[3.3, np.float64(1.8), np.float64(6.0)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[EquiBind (raw)].k15,"[5.3, 3.3, 8.4]","[5.3, np.float64(3.3), np.float64(8.4)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[EquiBind (gnina-opt)].k1,"[0.7, 0.2, 2.4]","[0.7, np.float64(0.2), np.float64(2.4)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[EquiBind (gnina-opt)].k5,"[1.0, 0.3, 2.9]","[1.0, np.float64(0.3), np.float64(2.9)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[EquiBind (gnina-opt)].k10,"[1.0, 0.3, 2.9]","[1.0, np.float64(0.3), np.float64(2.9)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[EquiBind (gnina-opt)].k15,"[1.0, 0.3, 2.9]","[1.0, np.float64(0.3), np.float64(2.9)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[AutoDock Vina].k1,"[0.3, 0.1, 1.8]","[0.3, np.float64(0.1), np.float64(1.8)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[AutoDock Vina].k5,"[0.3, 0.1, 1.8]","[0.3, np.float64(0.1), np.float64(1.8)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[AutoDock Vina].k10,"[0.0, 0.0, 1.3]","[0.0, 0.0, np.float64(1.3)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[AutoDock Vina].k15,"[0.0, 0.0, 1.3]","[0.0, 0.0, np.float64(1.3)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_24[applied checks],22,22,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[join],every pose joined,0 unjoined,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/AutoDock (raw)].poses,8976,8976,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/AutoDock (raw)].valid_pct,99.6,99.6,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/AutoDock (raw)].chem_pct,0.0,0.0,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/AutoDock (raw)].intra_pct,0.1,0.1,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/AutoDock (raw)].inter_pct,0.2,0.2,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/AutoDock (raw)].mindist_pct,0.2,0.2,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/AutoDock + gnina].poses,8976,8976,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/AutoDock + gnina].valid_pct,98.9,98.9,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/AutoDock + gnina].chem_pct,0.0,0.0,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/AutoDock + gnina].intra_pct,0.9,0.9,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/AutoDock + gnina].inter_pct,0.2,0.2,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/AutoDock + gnina].mindist_pct,0.2,0.2,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/DiffDock (raw)].poses,9013,9013,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/DiffDock (raw)].valid_pct,24.4,24.4,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/DiffDock (raw)].chem_pct,0.0,0.0,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/DiffDock (raw)].intra_pct,3.8,3.8,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/DiffDock (raw)].inter_pct,75.2,75.2,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/DiffDock (raw)].mindist_pct,73.8,73.8,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/DiffDock + smina].poses,8993,8993,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/DiffDock + smina].valid_pct,84.5,84.5,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/DiffDock + smina].chem_pct,0.0,0.0,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/DiffDock + smina].intra_pct,1.5,1.5,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/DiffDock + smina].inter_pct,14.6,14.6,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/DiffDock + smina].mindist_pct,13.4,13.4,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/DiffDock + gnina].poses,8993,8993,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/DiffDock + gnina].valid_pct,87.1,87.1,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/DiffDock + gnina].chem_pct,0.0,0.0,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/DiffDock + gnina].intra_pct,1.4,1.4,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/DiffDock + gnina].inter_pct,12.0,12.0,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/DiffDock + gnina].mindist_pct,10.7,10.7,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/EquiBind (raw)].poses,9090,9090,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/EquiBind (raw)].valid_pct,2.9,2.9,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/EquiBind (raw)].chem_pct,0.0,0.0,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/EquiBind (raw)].intra_pct,27.9,27.9,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/EquiBind (raw)].inter_pct,96.8,96.8,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/EquiBind (raw)].mindist_pct,96.5,96.5,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/EquiBind + smina].poses,9090,9090,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/EquiBind + smina].valid_pct,51.3,51.3,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/EquiBind + smina].chem_pct,0.0,0.0,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/EquiBind + smina].intra_pct,4.8,4.8,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/EquiBind + smina].inter_pct,47.6,47.6,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/EquiBind + smina].mindist_pct,47.3,47.3,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/EquiBind + gnina].poses,9088,9088,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/EquiBind + gnina].valid_pct,62.0,62.0,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/EquiBind + gnina].chem_pct,0.0,0.0,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/EquiBind + gnina].intra_pct,3.7,3.7,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/EquiBind + gnina].inter_pct,37.0,37.0,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/EquiBind + gnina].mindist_pct,36.6,36.6,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/AutoDock (raw)].poses,437,437,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/AutoDock (raw)].valid_pct,98.6,98.6,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/AutoDock (raw)].chem_pct,0.0,0.0,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/AutoDock (raw)].intra_pct,0.2,0.2,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/AutoDock (raw)].inter_pct,1.1,1.1,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/AutoDock (raw)].mindist_pct,1.1,1.1,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/AutoDock + gnina].poses,451,451,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/AutoDock + gnina].valid_pct,98.0,98.0,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/AutoDock + gnina].chem_pct,0.0,0.0,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/AutoDock + gnina].intra_pct,0.9,0.9,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/AutoDock + gnina].inter_pct,1.1,1.1,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/AutoDock + gnina].mindist_pct,1.1,1.1,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/DiffDock (raw)].poses,2118,2118,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/DiffDock (raw)].valid_pct,50.2,50.2,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/DiffDock (raw)].chem_pct,0.0,0.0,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/DiffDock (raw)].intra_pct,1.8,1.8,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/DiffDock (raw)].inter_pct,48.5,48.5,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/DiffDock (raw)].mindist_pct,48.4,48.4,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/DiffDock + smina].poses,2169,2169,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/DiffDock + smina].valid_pct,95.3,95.3,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/DiffDock + smina].chem_pct,0.0,0.0,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/DiffDock + smina].intra_pct,0.0,0.0,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/DiffDock + smina].inter_pct,4.6,4.6,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/DiffDock + smina].mindist_pct,4.6,4.6,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/DiffDock + gnina].poses,2171,2171,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/DiffDock + gnina].valid_pct,95.4,95.4,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/DiffDock + gnina].chem_pct,0.0,0.0,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/DiffDock + gnina].intra_pct,0.1,0.1,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/DiffDock + gnina].inter_pct,4.5,4.5,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/DiffDock + gnina].mindist_pct,4.4,4.4,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/EquiBind (raw)].poses,103,103,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/EquiBind (raw)].valid_pct,20.4,20.4,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/EquiBind (raw)].chem_pct,0.0,0.0,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/EquiBind (raw)].intra_pct,10.7,10.7,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/EquiBind (raw)].inter_pct,78.6,78.6,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/EquiBind (raw)].mindist_pct,78.6,78.6,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/EquiBind + smina].poses,465,465,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/EquiBind + smina].valid_pct,91.0,91.0,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/EquiBind + smina].chem_pct,0.0,0.0,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/EquiBind + smina].intra_pct,0.2,0.2,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/EquiBind + smina].inter_pct,8.8,8.8,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/EquiBind + smina].mindist_pct,8.8,8.8,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/EquiBind + gnina].poses,515,515,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/EquiBind + gnina].valid_pct,93.8,93.8,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/EquiBind + gnina].chem_pct,0.0,0.0,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/EquiBind + gnina].intra_pct,0.2,0.2,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/EquiBind + gnina].inter_pct,6.0,6.0,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/EquiBind + gnina].mindist_pct,6.0,6.0,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[join Table 1].AutoDock (raw).poses,8976,8976,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].AutoDock (raw).valid_pct,99.6,99.6,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].AutoDock (raw).near_poses,437,437,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].AutoDock + gnina.poses,8976,8976,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].AutoDock + gnina.valid_pct,98.9,98.9,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].AutoDock + gnina.near_poses,451,451,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].DiffDock (raw).poses,9013,9013,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].DiffDock (raw).valid_pct,24.4,24.4,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].DiffDock (raw).near_poses,2118,2118,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].DiffDock + smina.poses,8993,8993,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].DiffDock + smina.valid_pct,84.5,84.5,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].DiffDock + smina.near_poses,2169,2169,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].DiffDock + gnina.poses,8993,8993,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].DiffDock + gnina.valid_pct,87.1,87.1,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].DiffDock + gnina.near_poses,2171,2171,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].EquiBind (raw).poses,9090,9090,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].EquiBind (raw).valid_pct,2.9,2.9,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].EquiBind (raw).near_poses,103,103,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].EquiBind + smina.poses,9090,9090,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].EquiBind + smina.valid_pct,51.3,51.3,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].EquiBind + smina.near_poses,465,465,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].EquiBind + gnina.poses,9088,9088,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].EquiBind + gnina.valid_pct,62.0,62.0,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].EquiBind + gnina.near_poses,515,515,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_25[AutoDock Vina + gnina].gained,65,65,True,"body_appendix_short.tex, tab:results-depth-gain"
table_25[AutoDock Vina + gnina].stay_invalid,2,2,True,"body_appendix_short.tex, tab:results-depth-gain"
table_25[AutoDock Vina + gnina].rescued,1,1,True,"body_appendix_short.tex, tab:results-depth-gain"
table_25[AutoDock Vina + gnina].net,64,64,True,"body_appendix_short.tex, tab:results-depth-gain"
table_25[AutoDock Vina + gnina].V1 within V15,subset holds,holds,True,"body_appendix_short.tex, tab:results-depth-gain"
table_25[AutoDock Vina + gnina].N1 within N15,subset holds,holds,True,"body_appendix_short.tex, tab:results-depth-gain"
table_25[AutoDock Vina + gnina].V15 within N15,subset holds,holds,True,"body_appendix_short.tex, tab:results-depth-gain"
table_25[AutoDock Vina + gnina].V1 within N1,subset holds,holds,True,"body_appendix_short.tex, tab:results-depth-gain"
table_25[DiffDock + smina].gained,45,45,True,"body_appendix_short.tex, tab:results-depth-gain"
table_25[DiffDock + smina].stay_invalid,0,0,True,"body_appendix_short.tex, tab:results-depth-gain"
table_25[DiffDock + smina].rescued,2,2,True,"body_appendix_short.tex, tab:results-depth-gain"
