key,expected,actual,ok,source
table_21[DiffDock (gnina-opt) -> EquiBind (gnina-opt)].k1.comp_wins,17,18,False,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[DiffDock (gnina-opt) -> EquiBind (gnina-opt)].k1.p_holm,1.958e-07,2.513e-13,False,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[DiffDock (gnina-opt) -> EquiBind (gnina-opt)].k5.base,49.2,np.float64(54.1),False,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[DiffDock (gnina-opt) -> EquiBind (gnina-opt)].k5.comp,25.1,np.float64(26.1),False,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[DiffDock (gnina-opt) -> EquiBind (gnina-opt)].k5.base_wins,94,107,False,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[DiffDock (gnina-opt) -> EquiBind (gnina-opt)].k5.comp_wins,21,22,False,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[DiffDock (gnina-opt) -> EquiBind (gnina-opt)].k5.p_holm,3.564e-11,1.327e-13,False,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[DiffDock (gnina-opt) -> EquiBind (gnina-opt)].k10.base,52.8,np.float64(57.1),False,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[DiffDock (gnina-opt) -> EquiBind (gnina-opt)].k10.comp,27.4,np.float64(28.4),False,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[DiffDock (gnina-opt) -> EquiBind (gnina-opt)].k10.base_wins,98,109,False,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[DiffDock (gnina-opt) -> EquiBind (gnina-opt)].k10.comp_wins,21,22,False,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[DiffDock (gnina-opt) -> EquiBind (gnina-opt)].k10.p_holm,5.284e-12,5.256e-14,False,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[DiffDock (gnina-opt) -> EquiBind (gnina-opt)].k15.base,56.1,np.float64(59.4),False,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[DiffDock (gnina-opt) -> EquiBind (gnina-opt)].k15.comp,27.4,np.float64(28.4),False,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[DiffDock (gnina-opt) -> EquiBind (gnina-opt)].k15.base_wins,104,112,False,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[DiffDock (gnina-opt) -> EquiBind (gnina-opt)].k15.comp_wins,17,18,False,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[DiffDock (gnina-opt) -> EquiBind (gnina-opt)].k15.p_holm,2.572e-15,1.16e-16,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k1.base,37.3,np.float64(49.8),False,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k1.comp,18.8,np.float64(19.5),False,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k1.base_wins,75,111,False,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k1.comp_wins,19,19,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k1.p_holm,4.818e-08,6.388e-16,False,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k5.base,62.0,np.float64(67.3),False,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k5.comp,25.1,np.float64(26.1),False,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k5.base_wins,128,141,False,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k5.comp_wins,16,16,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k5.p_holm,9.847e-22,5.096e-25,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k10.base,65.0,np.float64(70.0),False,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k10.comp,27.4,np.float64(28.4),False,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k10.base_wins,129,141,False,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k10.comp_wins,15,15,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k10.p_holm,1.296e-22,1.104e-25,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k15.base,66.3,np.float64(71.3),False,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k15.comp,27.4,np.float64(28.4),False,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k15.base_wins,132,144,False,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k15.comp_wins,14,14,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_21[AutoDock (gnina-opt) -> EquiBind (gnina-opt)].k15.p_holm,4.827e-24,3.71e-27,True,"body_appendix_short.tex, tab:appendix-cross-tool-mcnemar"
table_22[AutoDock Vina + gnina].k1,"[0.7, 0.2, 2.4]","[0.7, np.float64(0.2), np.float64(2.4)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[AutoDock Vina + gnina].k5,"[1.3, 0.5, 3.3]","[1.3, np.float64(0.5), np.float64(3.3)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[AutoDock Vina + gnina].k10,"[1.0, 0.3, 2.9]","[1.0, np.float64(0.3), np.float64(2.9)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[AutoDock Vina + gnina].k15,"[1.0, 0.3, 2.9]","[1.0, np.float64(0.3), np.float64(2.9)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[DiffDock (raw)].k1,"[15.5, 11.9, 20.0]","[21.5, np.float64(17.2), np.float64(26.4)]",False,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[DiffDock (raw)].k5,"[19.1, 15.1, 23.9]","[19.8, np.float64(15.7), np.float64(24.7)]",False,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[DiffDock (raw)].k10,"[19.5, 15.4, 24.3]","[19.5, np.float64(15.4), np.float64(24.3)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[DiffDock (raw)].k15,"[18.8, 14.8, 23.6]","[18.8, np.float64(14.8), np.float64(23.6)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[DiffDock (gnina-opt)].k1,"[1.3, 0.5, 3.3]","[1.3, np.float64(0.5), np.float64(3.3)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[DiffDock (gnina-opt)].k5,"[1.0, 0.3, 2.9]","[1.0, np.float64(0.3), np.float64(2.9)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[DiffDock (gnina-opt)].k10,"[1.0, 0.3, 2.9]","[1.0, np.float64(0.3), np.float64(2.9)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[DiffDock (gnina-opt)].k15,"[1.0, 0.3, 2.9]","[1.0, np.float64(0.3), np.float64(2.9)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[EquiBind (raw)].k1,"[0.7, 0.2, 2.4]","[0.7, np.float64(0.2), np.float64(2.4)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[EquiBind (raw)].k5,"[2.3, 1.1, 4.7]","[2.3, np.float64(1.1), np.float64(4.7)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[EquiBind (raw)].k10,"[3.3, 1.8, 6.0]","[3.3, np.float64(1.8), np.float64(6.0)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[EquiBind (raw)].k15,"[5.3, 3.3, 8.4]","[5.3, np.float64(3.3), np.float64(8.4)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[EquiBind (gnina-opt)].k1,"[0.7, 0.2, 2.4]","[0.7, np.float64(0.2), np.float64(2.4)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[EquiBind (gnina-opt)].k5,"[1.0, 0.3, 2.9]","[1.0, np.float64(0.3), np.float64(2.9)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[EquiBind (gnina-opt)].k10,"[1.0, 0.3, 2.9]","[1.0, np.float64(0.3), np.float64(2.9)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[EquiBind (gnina-opt)].k15,"[1.0, 0.3, 2.9]","[1.0, np.float64(0.3), np.float64(2.9)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[AutoDock Vina].k1,"[0.3, 0.1, 1.8]","[0.3, np.float64(0.1), np.float64(1.8)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[AutoDock Vina].k5,"[0.3, 0.1, 1.8]","[0.3, np.float64(0.1), np.float64(1.8)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[AutoDock Vina].k10,"[0.0, 0.0, 1.3]","[0.0, 0.0, np.float64(1.3)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_22[AutoDock Vina].k15,"[0.0, 0.0, 1.3]","[0.0, 0.0, np.float64(1.3)]",True,"body_appendix_short.tex, tab:appendix-accurate-invalid"
table_24[applied checks],22,22,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[join],'every pose joined','0 unjoined',True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/AutoDock (raw)].poses,8976,8976,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/AutoDock (raw)].valid_pct,99.6,np.float64(99.6),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/AutoDock (raw)].chem_pct,0.0,np.float64(0.0),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/AutoDock (raw)].intra_pct,0.1,np.float64(0.1),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/AutoDock (raw)].inter_pct,0.2,np.float64(0.2),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/AutoDock (raw)].mindist_pct,0.2,np.float64(0.2),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/AutoDock + gnina].poses,8976,8976,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/AutoDock + gnina].valid_pct,98.9,np.float64(98.9),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/AutoDock + gnina].chem_pct,0.0,np.float64(0.0),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/AutoDock + gnina].intra_pct,0.9,np.float64(0.9),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/AutoDock + gnina].inter_pct,0.2,np.float64(0.2),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/AutoDock + gnina].mindist_pct,0.2,np.float64(0.2),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/DiffDock (raw)].poses,9013,9013,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/DiffDock (raw)].valid_pct,24.4,np.float64(24.4),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/DiffDock (raw)].chem_pct,0.0,np.float64(0.0),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/DiffDock (raw)].intra_pct,3.8,np.float64(3.8),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/DiffDock (raw)].inter_pct,75.2,np.float64(75.2),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/DiffDock (raw)].mindist_pct,73.8,np.float64(73.8),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/DiffDock + smina].poses,8993,8993,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/DiffDock + smina].valid_pct,84.5,np.float64(84.5),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/DiffDock + smina].chem_pct,0.0,np.float64(0.0),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/DiffDock + smina].intra_pct,1.5,np.float64(1.5),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/DiffDock + smina].inter_pct,14.6,np.float64(14.6),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/DiffDock + smina].mindist_pct,13.4,np.float64(13.4),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/DiffDock + gnina].poses,8993,8993,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/DiffDock + gnina].valid_pct,87.1,np.float64(87.1),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/DiffDock + gnina].chem_pct,0.0,np.float64(0.0),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/DiffDock + gnina].intra_pct,1.4,np.float64(1.4),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/DiffDock + gnina].inter_pct,12.0,np.float64(12.0),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/DiffDock + gnina].mindist_pct,10.7,np.float64(10.7),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/EquiBind (raw)].poses,9090,9090,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/EquiBind (raw)].valid_pct,2.9,np.float64(2.9),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/EquiBind (raw)].chem_pct,0.0,np.float64(0.0),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/EquiBind (raw)].intra_pct,27.9,np.float64(27.9),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/EquiBind (raw)].inter_pct,96.8,np.float64(96.8),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/EquiBind (raw)].mindist_pct,96.5,np.float64(96.5),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/EquiBind + smina].poses,9090,9090,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/EquiBind + smina].valid_pct,51.3,np.float64(51.3),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/EquiBind + smina].chem_pct,0.0,np.float64(0.0),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/EquiBind + smina].intra_pct,4.8,np.float64(4.8),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/EquiBind + smina].inter_pct,47.6,np.float64(47.6),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/EquiBind + smina].mindist_pct,47.3,np.float64(47.3),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/EquiBind + gnina].poses,9088,9088,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/EquiBind + gnina].valid_pct,62.0,np.float64(62.0),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/EquiBind + gnina].chem_pct,0.0,np.float64(0.0),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/EquiBind + gnina].intra_pct,3.7,np.float64(3.7),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/EquiBind + gnina].inter_pct,37.0,np.float64(37.0),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[all/EquiBind + gnina].mindist_pct,36.6,np.float64(36.6),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/AutoDock (raw)].poses,307,437,False,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/AutoDock (raw)].valid_pct,98.4,np.float64(98.6),False,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/AutoDock (raw)].chem_pct,0.0,np.float64(0.0),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/AutoDock (raw)].intra_pct,0.0,np.float64(0.2),False,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/AutoDock (raw)].inter_pct,1.6,np.float64(1.1),False,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/AutoDock (raw)].mindist_pct,1.6,np.float64(1.1),False,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/AutoDock + gnina].poses,319,451,False,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/AutoDock + gnina].valid_pct,97.5,np.float64(98.0),False,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/AutoDock + gnina].chem_pct,0.0,np.float64(0.0),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/AutoDock + gnina].intra_pct,0.9,np.float64(0.9),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/AutoDock + gnina].inter_pct,1.6,np.float64(1.1),False,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/AutoDock + gnina].mindist_pct,1.6,np.float64(1.1),False,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/DiffDock (raw)].poses,1683,2118,False,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/DiffDock (raw)].valid_pct,50.3,np.float64(50.2),False,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/DiffDock (raw)].chem_pct,0.0,np.float64(0.0),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/DiffDock (raw)].intra_pct,2.2,np.float64(1.8),False,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/DiffDock (raw)].inter_pct,48.2,np.float64(48.5),False,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/DiffDock (raw)].mindist_pct,48.2,np.float64(48.4),False,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/DiffDock + smina].poses,1715,2169,False,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/DiffDock + smina].valid_pct,94.6,np.float64(95.3),False,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/DiffDock + smina].chem_pct,0.0,np.float64(0.0),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/DiffDock + smina].intra_pct,0.1,np.float64(0.0),False,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/DiffDock + smina].inter_pct,5.4,np.float64(4.6),False,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/DiffDock + smina].mindist_pct,5.4,np.float64(4.6),False,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/DiffDock + gnina].poses,1716,2171,False,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/DiffDock + gnina].valid_pct,94.5,np.float64(95.4),False,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/DiffDock + gnina].chem_pct,0.0,np.float64(0.0),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/DiffDock + gnina].intra_pct,0.2,np.float64(0.1),False,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/DiffDock + gnina].inter_pct,5.3,np.float64(4.5),False,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/DiffDock + gnina].mindist_pct,5.2,np.float64(4.4),False,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/EquiBind (raw)].poses,103,103,True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/EquiBind (raw)].valid_pct,20.4,np.float64(20.4),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/EquiBind (raw)].chem_pct,0.0,np.float64(0.0),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/EquiBind (raw)].intra_pct,10.7,np.float64(10.7),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/EquiBind (raw)].inter_pct,78.6,np.float64(78.6),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/EquiBind (raw)].mindist_pct,78.6,np.float64(78.6),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/EquiBind + smina].poses,453,465,False,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/EquiBind + smina].valid_pct,91.6,np.float64(91.0),False,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/EquiBind + smina].chem_pct,0.0,np.float64(0.0),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/EquiBind + smina].intra_pct,0.2,np.float64(0.2),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/EquiBind + smina].inter_pct,8.2,np.float64(8.8),False,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/EquiBind + smina].mindist_pct,8.2,np.float64(8.8),False,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/EquiBind + gnina].poses,498,515,False,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/EquiBind + gnina].valid_pct,93.6,np.float64(93.8),False,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/EquiBind + gnina].chem_pct,0.0,np.float64(0.0),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/EquiBind + gnina].intra_pct,0.2,np.float64(0.2),True,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/EquiBind + gnina].inter_pct,6.2,np.float64(6.0),False,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[near_native/EquiBind + gnina].mindist_pct,6.2,np.float64(6.0),False,"body_appendix_short.tex, tab:appendix-pb-decomposition-full"
table_24[join Table 1].AutoDock (raw).poses,8976,8976,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].AutoDock (raw).valid_pct,99.6,99.6,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].AutoDock (raw).near_poses,307,307,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].AutoDock + gnina.poses,8976,8976,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].AutoDock + gnina.valid_pct,98.9,98.9,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].AutoDock + gnina.near_poses,319,319,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].DiffDock (raw).poses,9013,9013,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].DiffDock (raw).valid_pct,24.4,24.4,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].DiffDock (raw).near_poses,1683,1683,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].DiffDock + smina.poses,8993,8993,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].DiffDock + smina.valid_pct,84.5,84.5,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].DiffDock + smina.near_poses,1715,1715,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].DiffDock + gnina.poses,8993,8993,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].DiffDock + gnina.valid_pct,87.1,87.1,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].DiffDock + gnina.near_poses,1716,1716,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].EquiBind (raw).poses,9090,9090,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
table_24[join Table 1].EquiBind (raw).valid_pct,2.9,2.9,True,"The poses and valid-% columns must equal Table 1's produced-pose and PoseBusters-% columns, and the near-native counts must equal Table 1's near-native pose counts. Both joins are asserted, because they are what makes this table a decomposition of that one rather than a separate measurement."
